,time,year,month,day,hour,minute,day_of_week,cluster_1,cluster_2,cluster_3,rain,temp,rhum,available_bikes
23704,2018-08-06 03:00:02,2018,8,6,3,0,0,,,,0.0,14.1,85,6
23705,2018-08-06 03:30:02,2018,8,6,3,30,0,,,,0.0,14.1,85,6
23706,2018-08-06 04:00:01,2018,8,6,4,0,0,,,,0.0,14.1,86,6
23707,2018-08-06 04:30:02,2018,8,6,4,30,0,,,,0.0,14.1,86,7
23708,2018-08-06 05:00:01,2018,8,6,5,0,0,0.06993006993006994,0.08684324793747286,0.033947623666343366,0.0,14.9,80,7
23709,2018-08-06 05:30:02,2018,8,6,5,30,0,0.11363636363636365,0.2214502822405558,0.019398642095053348,0.0,14.9,80,5
23710,2018-08-06 06:00:02,2018,8,6,6,0,0,0.1835664335664336,0.1519756838905775,0.07759456838021339,0.0,16.0,79,3
23711,2018-08-06 06:30:01,2018,8,6,6,30,0,0.13986013986013987,0.2388189318280504,0.1212415130940834,0.0,16.0,79,0
23712,2018-08-06 07:00:02,2018,8,6,7,0,0,0.2097902097902098,0.20842379504993488,0.0921435499515034,0.0,17.0,80,0
23713,2018-08-06 07:30:02,2018,8,6,7,30,0,0.17482517482517484,0.3126356925749023,0.2667313288069835,0.0,17.0,80,1
23714,2018-08-06 08:00:01,2018,8,6,8,0,0,0.19230769230769232,0.16066000868432478,0.1454898157129001,0.0,17.9,78,0
23715,2018-08-06 08:30:02,2018,8,6,8,30,0,0.1835664335664336,0.1693443334780721,0.1309408341416101,0.0,17.9,78,0
23716,2018-08-06 09:00:01,2018,8,6,9,0,0,0.2797202797202797,0.15631784628745116,0.1066925315227934,0.0,19.1,74,0
23717,2018-08-06 09:30:01,2018,8,6,9,30,0,0.17482517482517484,0.19539730785931395,0.1697381183317168,0.0,19.1,74,0
23718,2018-08-06 10:00:02,2018,8,6,10,0,0,0.19230769230769232,0.10855405992184107,0.2279340446168768,0.0,19.6,72,1
23719,2018-08-06 10:30:02,2018,8,6,10,30,0,0.19230769230769232,0.15631784628745116,0.23278370514064015,0.0,19.6,72,0
23720,2018-08-06 11:00:01,2018,8,6,11,0,0,0.20104895104895104,0.2301346070343031,0.25703200775945684,0.0,19.9,72,0
23721,2018-08-06 11:30:01,2018,8,6,11,30,0,0.26223776223776224,0.2040816326530612,0.19398642095053348,0.0,19.9,72,0
23722,2018-08-06 12:00:02,2018,8,6,12,0,0,0.19230769230769232,0.19539730785931395,0.19398642095053348,0.0,20.3,71,0
23723,2018-08-06 12:30:02,2018,8,6,12,30,0,0.20104895104895104,0.182370820668693,0.13579049466537346,0.0,20.3,71,0
23724,2018-08-06 13:00:02,2018,8,6,13,0,0,0.2797202797202797,0.13026487190620928,0.21823472356935014,0.0,20.7,69,0
23725,2018-08-06 13:30:02,2018,8,6,13,30,0,0.26223776223776224,0.15631784628745116,0.3055286129970902,0.0,20.7,69,0
23726,2018-08-06 14:00:02,2018,8,6,14,0,0,0.3671328671328672,0.18671298306556666,0.29582929194956353,0.0,20.8,70,2
23727,2018-08-06 14:30:02,2018,8,6,14,30,0,0.20104895104895104,0.15631784628745116,0.2618816682832202,0.0,20.8,70,1
23728,2018-08-06 15:00:02,2018,8,6,15,0,0,0.3671328671328672,0.1389491966999566,0.3734238603297769,0.0,21.9,65,0
23729,2018-08-06 15:30:02,2018,8,6,15,30,0,0.3146853146853147,0.1389491966999566,0.31522793404461685,0.0,21.9,65,9
23730,2018-08-06 16:00:01,2018,8,6,16,0,0,0.3146853146853147,0.1519756838905775,0.29582929194956353,0.0,22.2,64,2
23731,2018-08-06 16:30:03,2018,8,6,16,30,0,0.47202797202797203,0.11289622231871473,0.4413191076624636,0.0,22.2,64,1
23732,2018-08-06 17:00:02,2018,8,6,17,0,0,0.2534965034965035,0.1693443334780721,0.38797284190106696,0.0,22.1,64,4
23733,2018-08-06 17:30:03,2018,8,6,17,30,0,0.3583916083916084,0.0911854103343465,0.3588748787584869,0.0,22.1,64,5
23734,2018-08-06 18:00:02,2018,8,6,18,0,0,0.3321678321678322,0.17802865827181935,0.3297769156159069,0.0,20.7,74,1
23735,2018-08-06 18:30:02,2018,8,6,18,30,0,0.2884615384615385,0.1389491966999566,0.3006789524733269,0.0,20.7,74,0
23736,2018-08-06 19:00:02,2018,8,6,19,0,0,0.3146853146853147,0.06079027355623101,0.29582929194956353,0.0,19.5,77,0
23737,2018-08-06 19:30:02,2018,8,6,19,30,0,0.2797202797202797,0.13026487190620928,0.22308438409311349,0.0,19.5,77,2
23738,2018-08-06 20:00:01,2018,8,6,20,0,0,0.2797202797202797,0.0911854103343465,0.15033947623666344,0.2,18.0,86,1
23739,2018-08-06 20:30:01,2018,8,6,20,30,0,0.1486013986013986,0.07381676074685194,0.11154219204655674,0.2,18.0,86,2
23740,2018-08-06 21:00:02,2018,8,6,21,0,0,0.2272727272727273,0.08250108554059922,0.10184287099903007,0.4,17.1,92,1
23741,2018-08-06 21:30:02,2018,8,6,21,30,0,0.17482517482517484,0.047763786365610066,0.16003879728419013,0.4,17.1,92,1
23742,2018-08-06 22:00:02,2018,8,6,22,0,0,0.17482517482517484,0.047763786365610066,0.16488845780795344,0.1,16.9,92,0
23743,2018-08-06 22:30:01,2018,8,6,22,30,0,0.2447552447552448,0.03473729917498915,0.15033947623666344,0.1,16.9,92,2
23744,2018-08-06 23:00:02,2018,8,6,23,0,0,0.09615384615384616,0.021710811984368212,0.11639185257032007,0.0,15.5,87,2
23745,2018-08-06 23:30:02,2018,8,6,23,30,0,0.017482517482517484,0.013026487190620929,0.0533462657613967,0.0,15.5,87,2
28978,2018-08-07 00:00:01,2018,8,7,0,0,1,0.0,0.0,0.0,0.0,14.7,87,2
28979,2018-08-07 00:30:02,2018,8,7,0,30,1,,,,0.0,14.7,87,2
28980,2018-08-07 01:00:02,2018,8,7,1,0,1,,,,0.0,13.6,87,2
28981,2018-08-07 01:30:02,2018,8,7,1,30,1,,,,0.0,13.6,87,2
28982,2018-08-07 02:00:01,2018,8,7,2,0,1,,,,0.0,13.6,87,2
28983,2018-08-07 02:30:02,2018,8,7,2,30,1,,,,0.0,13.6,87,2
28984,2018-08-07 03:00:02,2018,8,7,3,0,1,,,,0.0,13.5,86,2
28985,2018-08-07 03:30:02,2018,8,7,3,30,1,,,,0.0,13.5,86,2
28986,2018-08-07 04:00:02,2018,8,7,4,0,1,,,,0.0,13.6,85,2
28987,2018-08-07 04:30:02,2018,8,7,4,30,1,,,,0.0,13.6,85,2
28988,2018-08-07 05:00:02,2018,8,7,5,0,1,0.12237762237762237,0.16500217108119844,0.2521823472356935,0.0,13.0,87,2
28989,2018-08-07 05:30:02,2018,8,7,5,30,1,0.38461538461538464,0.5254016500217108,0.24733268671193015,0.0,13.0,87,0
28990,2018-08-07 06:00:02,2018,8,7,6,0,1,0.437062937062937,0.4950065132435954,0.4122211445198836,0.0,13.7,84,5
28991,2018-08-07 06:30:02,2018,8,7,6,30,1,0.6381118881118881,0.8858011289622232,0.518913676042677,0.0,13.7,84,0
28992,2018-08-07 07:00:02,2018,8,7,7,0,1,0.7255244755244755,0.4342162396873643,0.4849660523763336,0.0,14.6,81,0
28993,2018-08-07 07:30:02,2018,8,7,7,30,1,0.7342657342657343,0.2822405557967868,0.9456838021338508,0.0,14.6,81,0
28994,2018-08-07 08:00:01,2018,8,7,8,0,1,0.3671328671328672,0.17802865827181935,0.38797284190106696,0.0,16.0,67,0
28995,2018-08-07 08:30:02,2018,8,7,8,30,1,0.2447552447552448,0.26487190620929224,0.4073714839961202,0.0,16.0,67,0
28996,2018-08-07 09:00:01,2018,8,7,9,0,1,0.13986013986013987,0.14329135909683022,0.2618816682832202,0.0,15.5,62,0
28997,2018-08-07 09:30:02,2018,8,7,9,30,1,0.2972027972027972,0.10855405992184107,0.2618816682832202,0.0,15.5,62,6
28998,2018-08-07 10:00:02,2018,8,7,10,0,1,0.1660839160839161,0.10421189752496744,0.3443258971871969,0.0,16.7,62,0
28999,2018-08-07 10:30:01,2018,8,7,10,30,1,0.2097902097902098,0.15631784628745116,0.2812803103782736,0.0,16.7,62,6
29000,2018-08-07 11:00:02,2018,8,7,11,0,1,0.26223776223776224,0.17368649587494572,0.5868089233753637,0.0,17.6,58,6
29001,2018-08-07 11:30:02,2018,8,7,11,30,1,0.4632867132867133,0.19539730785931395,0.4510184287099903,0.0,17.6,58,4
29002,2018-08-07 12:00:02,2018,8,7,12,0,1,0.5506993006993007,0.19539730785931395,0.5625606207565471,0.0,17.6,57,0
29003,2018-08-07 12:30:02,2018,8,7,12,30,1,0.38461538461538464,0.14763352149370387,0.4849660523763336,0.0,17.6,57,0
29004,2018-08-07 13:00:03,2018,8,7,13,0,1,0.4283216783216783,0.16066000868432478,0.37827352085354027,0.0,18.5,49,2
29005,2018-08-07 13:30:02,2018,8,7,13,30,1,0.2447552447552448,0.12592270950933565,0.3540252182347236,0.0,18.5,49,4
29006,2018-08-07 14:00:01,2018,8,7,14,0,1,0.23601398601398602,0.12592270950933565,0.38797284190106696,0.0,18.7,49,3
29007,2018-08-07 14:30:01,2018,8,7,14,30,1,0.4108391608391608,0.17802865827181935,0.4413191076624636,0.0,18.7,49,0
29008,2018-08-07 15:00:02,2018,8,7,15,0,1,0.32342657342657344,0.1997394702561876,0.9020368574199806,0.0,17.8,56,1
29009,2018-08-07 15:30:02,2018,8,7,15,30,1,0.38461538461538464,0.2909248805905341,0.8244422890397672,0.0,17.8,56,1
29010,2018-08-07 16:00:02,2018,8,7,16,0,1,0.5944055944055944,0.34737299174989145,1.3482056256062074,0.0,18.4,53,0
29011,2018-08-07 16:30:02,2018,8,7,16,30,1,0.6555944055944056,0.2909248805905341,1.3627546071774976,0.0,18.4,53,3
29012,2018-08-07 17:00:02,2018,8,7,17,0,1,0.5506993006993007,0.182370820668693,0.8971871968962173,0.0,17.4,63,4
29013,2018-08-07 17:30:02,2018,8,7,17,30,1,0.5419580419580419,0.1389491966999566,0.5140640155189137,0.0,17.4,63,10
29014,2018-08-07 18:00:01,2018,8,7,18,0,1,0.5244755244755245,0.2214502822405558,0.5092143549951503,0.0,17.0,61,8
29015,2018-08-07 18:30:03,2018,8,7,18,30,1,0.3758741258741258,0.21710811984368214,0.3394762366634336,0.0,17.0,61,5
29016,2018-08-07 19:00:02,2018,8,7,19,0,1,0.26223776223776224,0.14763352149370387,0.37827352085354027,0.0,15.7,64,7
29017,2018-08-07 19:30:02,2018,8,7,19,30,1,0.30594405594405594,0.16500217108119844,0.25703200775945684,0.0,15.7,64,9
29018,2018-08-07 20:00:01,2018,8,7,20,0,1,0.26223776223776224,0.16500217108119844,0.3006789524733269,0.0,15.5,66,8
29019,2018-08-07 20:30:02,2018,8,7,20,30,1,0.23601398601398602,0.22579244463742945,0.2279340446168768,0.0,15.5,66,10
29020,2018-08-07 21:00:01,2018,8,7,21,0,1,0.15734265734265734,0.07815892314372558,0.20853540252182348,0.0,13.7,69,10
29021,2018-08-07 21:30:02,2018,8,7,21,30,1,0.2447552447552448,0.17368649587494572,0.23278370514064015,0.0,13.7,69,15
29022,2018-08-07 22:00:01,2018,8,7,22,0,1,0.2097902097902098,0.08250108554059922,0.2133850630455868,0.0,11.9,77,12
29023,2018-08-07 22:30:02,2018,8,7,22,30,1,0.17482517482517484,0.10855405992184107,0.1066925315227934,0.0,11.9,77,11
29024,2018-08-07 23:00:02,2018,8,7,23,0,1,0.09615384615384616,0.03473729917498915,0.09699321047526674,0.0,10.9,80,12
29025,2018-08-07 23:30:02,2018,8,7,23,30,1,0.026223776223776224,0.021710811984368212,0.029097963142580018,0.0,10.9,80,14
34258,2018-08-08 00:00:02,2018,8,8,0,0,2,0.0,0.0,0.0,0.0,10.7,77,15
34259,2018-08-08 00:30:02,2018,8,8,0,30,2,,,,0.0,10.7,77,15
34260,2018-08-08 01:00:02,2018,8,8,1,0,2,,,,0.0,11.8,74,15
34261,2018-08-08 01:30:02,2018,8,8,1,30,2,,,,0.0,11.8,74,15
34262,2018-08-08 02:00:03,2018,8,8,2,0,2,,,,0.0,12.4,74,15
34263,2018-08-08 02:30:01,2018,8,8,2,30,2,,,,0.0,12.4,74,15
34264,2018-08-08 03:00:01,2018,8,8,3,0,2,,,,0.0,12.4,77,15
34265,2018-08-08 03:30:02,2018,8,8,3,30,2,,,,0.0,12.4,77,15
34266,2018-08-08 04:00:02,2018,8,8,4,0,2,,,,0.0,12.4,79,15
34267,2018-08-08 04:30:02,2018,8,8,4,30,2,,,,0.0,12.4,79,14
34268,2018-08-08 05:00:02,2018,8,8,5,0,2,0.15734265734265734,0.17368649587494572,0.1745877788554801,0.0,12.6,83,11
34269,2018-08-08 05:30:02,2018,8,8,5,30,2,0.2534965034965035,0.6079027355623101,0.2279340446168768,0.0,12.6,83,8
34270,2018-08-08 06:00:01,2018,8,8,6,0,2,0.3758741258741258,0.51237516283109,0.29582929194956353,0.0,12.9,82,3
34271,2018-08-08 06:30:02,2018,8,8,6,30,2,0.5244755244755245,1.155015197568389,0.4073714839961202,0.0,12.9,82,0
34272,2018-08-08 07:00:02,2018,8,8,7,0,2,0.8129370629370629,1.1072514112027791,0.4801163918525703,0.0,13.6,80,1
34273,2018-08-08 07:30:02,2018,8,8,7,30,2,1.0402097902097902,0.7642205818497612,0.6789524733268671,0.0,13.6,80,1
34274,2018-08-08 08:00:02,2018,8,8,8,0,2,0.6293706293706294,0.2518454190186713,0.4655674102812804,0.0,14.4,72,0
34275,2018-08-08 08:30:02,2018,8,8,8,30,2,0.44580419580419584,0.2344767694311767,0.4946653734238604,0.0,14.4,72,0
34276,2018-08-08 09:00:02,2018,8,8,9,0,2,0.4283216783216783,0.14763352149370387,0.23278370514064015,0.0,16.0,59,0
34277,2018-08-08 09:30:02,2018,8,8,9,30,2,0.3146853146853147,0.15631784628745116,0.3006789524733269,0.0,16.0,59,1
34278,2018-08-08 10:00:02,2018,8,8,10,0,2,0.13986013986013987,0.11723838471558835,0.37827352085354027,0.0,15.2,66,1
34279,2018-08-08 10:30:01,2018,8,8,10,30,2,0.2272727272727273,0.14763352149370387,0.3297769156159069,0.0,15.2,66,3
34280,2018-08-08 11:00:01,2018,8,8,11,0,2,0.4108391608391608,0.1693443334780721,0.4655674102812804,0.0,16.3,62,3
34281,2018-08-08 11:30:03,2018,8,8,11,30,2,0.38461538461538464,0.14329135909683022,0.6983511154219204,0.0,16.3,62,0
34282,2018-08-08 12:00:02,2018,8,8,12,0,2,0.47202797202797203,0.26487190620929224,0.5383123181377304,0.0,17.8,49,0
34283,2018-08-08 12:30:02,2018,8,8,12,30,2,0.30594405594405594,0.16500217108119844,0.43161978661493694,0.0,17.8,49,0
34284,2018-08-08 13:00:03,2018,8,8,13,0,2,0.26223776223776224,0.14329135909683022,0.3491755577109602,0.0,18.6,44,0
34285,2018-08-08 13:30:01,2018,8,8,13,30,2,0.3671328671328672,0.17802865827181935,0.4413191076624636,0.0,18.6,44,6
34286,2018-08-08 14:00:02,2018,8,8,14,0,2,0.3409090909090909,0.13460703430308293,0.3734238603297769,0.0,17.9,49,4
34287,2018-08-08 14:30:02,2018,8,8,14,30,2,0.3409090909090909,0.26487190620929224,0.4073714839961202,0.0,17.9,49,4
34288,2018-08-08 15:00:03,2018,8,8,15,0,2,0.4195804195804196,0.16500217108119844,0.7953443258971872,0.0,18.3,50,2
34289,2018-08-08 15:30:02,2018,8,8,15,30,2,0.5856643356643356,0.256187581415545,0.9747817652764308,0.0,18.3,50,5
34290,2018-08-08 16:00:02,2018,8,8,16,0,2,0.5332167832167832,0.34303082935301776,1.4064015518913675,0.0,18.5,43,0
34291,2018-08-08 16:30:02,2018,8,8,16,30,2,0.437062937062937,0.28658271819366044,1.3288069835111544,0.0,18.5,43,4
34292,2018-08-08 17:00:02,2018,8,8,17,0,2,0.4283216783216783,0.20842379504993488,0.9602327837051406,0.0,17.6,44,9
34293,2018-08-08 17:30:02,2018,8,8,17,30,2,0.5594405594405595,0.2475032566217977,0.6450048496605237,0.0,17.6,44,12
34294,2018-08-08 18:00:03,2018,8,8,18,0,2,0.4545454545454546,0.15631784628745116,0.46071774975751706,0.0,17.2,47,11
34295,2018-08-08 18:30:02,2018,8,8,18,30,2,0.4020979020979021,0.2040816326530612,0.44616876818622697,0.0,17.2,47,11
34296,2018-08-08 19:00:02,2018,8,8,19,0,2,0.3583916083916084,0.0911854103343465,0.37827352085354027,0.0,16.1,52,11
34297,2018-08-08 19:30:02,2018,8,8,19,30,2,0.2185314685314685,0.10421189752496744,0.2667313288069835,0.0,16.1,52,10
34298,2018-08-08 20:00:02,2018,8,8,20,0,2,0.2097902097902098,0.2127659574468085,0.3249272550921436,0.0,14.1,56,11
34299,2018-08-08 20:30:01,2018,8,8,20,30,2,0.2797202797202797,0.11289622231871473,0.2376333656644035,0.0,14.1,56,11
34300,2018-08-08 21:00:02,2018,8,8,21,0,2,0.2884615384615385,0.26487190620929224,0.2133850630455868,0.0,12.4,60,10
34301,2018-08-08 21:30:03,2018,8,8,21,30,2,0.19230769230769232,0.052105948762483714,0.2521823472356935,0.0,12.4,60,11
34302,2018-08-08 22:00:01,2018,8,8,22,0,2,0.2447552447552448,0.12592270950933565,0.2715809893307469,0.0,11.0,65,7
34303,2018-08-08 22:30:02,2018,8,8,22,30,2,0.12237762237762237,0.04342162396873643,0.1066925315227934,0.0,11.0,65,11
34304,2018-08-08 23:00:02,2018,8,8,23,0,2,0.1835664335664336,0.04342162396873643,0.06789524733268673,0.0,10.0,69,14
34305,2018-08-08 23:30:02,2018,8,8,23,30,2,0.05244755244755245,0.026052974381241857,0.029097963142580018,0.0,10.0,69,15
39538,2018-08-09 00:00:02,2018,8,9,0,0,3,0.0,0.0,0.0,0.0,9.9,71,15
39539,2018-08-09 00:30:02,2018,8,9,0,30,3,,,,0.0,9.9,71,15
39540,2018-08-09 01:00:02,2018,8,9,1,0,3,,,,0.0,9.5,73,15
39541,2018-08-09 01:30:02,2018,8,9,1,30,3,,,,0.0,9.5,73,15
39542,2018-08-09 02:00:02,2018,8,9,2,0,3,,,,0.0,8.1,79,15
39543,2018-08-09 02:30:01,2018,8,9,2,30,3,,,,0.0,8.1,79,15
39544,2018-08-09 03:00:02,2018,8,9,3,0,3,,,,0.0,7.0,85,15
39545,2018-08-09 03:30:02,2018,8,9,3,30,3,,,,0.0,7.0,85,15
39546,2018-08-09 04:00:02,2018,8,9,4,0,3,,,,0.0,6.5,88,15
39547,2018-08-09 04:30:01,2018,8,9,4,30,3,,,,0.0,6.5,88,14
39548,2018-08-09 05:00:02,2018,8,9,5,0,3,0.17482517482517484,0.26487190620929224,0.11154219204655674,0.0,6.1,90,13
39549,2018-08-09 05:30:02,2018,8,9,5,30,3,0.2972027972027972,0.486322188449848,0.2521823472356935,0.0,6.1,90,10
39550,2018-08-09 06:00:02,2018,8,9,6,0,3,0.47202797202797203,0.51237516283109,0.3540252182347236,0.0,7.0,90,2
39551,2018-08-09 06:30:02,2018,8,9,6,30,3,0.5594405594405595,1.1419887103777682,0.5092143549951503,0.0,7.0,90,0
39552,2018-08-09 07:00:02,2018,8,9,7,0,3,0.6555944055944056,1.094224924012158,0.40252182347235704,0.0,12.5,67,1
39553,2018-08-09 07:30:02,2018,8,9,7,30,3,0.9877622377622376,0.8163265306122448,0.7371483996120272,0.0,12.5,67,0
39554,2018-08-09 08:00:02,2018,8,9,8,0,3,0.6643356643356644,0.3213200173686496,0.4995150339476237,0.0,14.6,59,1
39555,2018-08-09 08:30:02,2018,8,9,8,30,3,0.4895104895104895,0.2475032566217977,0.31522793404461685,0.0,14.6,59,1
39556,2018-08-09 09:00:01,2018,8,9,9,0,3,0.26223776223776224,0.1997394702561876,0.38797284190106696,0.0,15.6,54,0
39557,2018-08-09 09:30:02,2018,8,9,9,30,3,0.3583916083916084,0.1519756838905775,0.38797284190106696,0.0,15.6,54,0
39558,2018-08-09 10:00:02,2018,8,9,10,0,3,0.1835664335664336,0.16500217108119844,0.18913676042677013,0.0,16.6,50,0
39559,2018-08-09 10:30:02,2018,8,9,10,30,3,0.2972027972027972,0.10855405992184107,0.2812803103782736,0.0,16.6,50,7
39560,2018-08-09 11:00:02,2018,8,9,11,0,3,0.4108391608391608,0.14329135909683022,0.5528612997090203,0.0,17.6,49,4
39561,2018-08-09 11:30:03,2018,8,9,11,30,3,0.44580419580419584,0.21710811984368214,0.6789524733268671,0.0,17.6,49,4
39562,2018-08-09 12:00:01,2018,8,9,12,0,3,0.4195804195804196,0.19539730785931395,0.6256062075654705,0.0,18.2,45,0
39563,2018-08-09 12:30:01,2018,8,9,12,30,3,0.4020979020979021,0.1997394702561876,0.4267701260911736,0.0,18.2,45,0
39564,2018-08-09 13:00:01,2018,8,9,13,0,3,0.3409090909090909,0.13026487190620928,0.29582929194956353,0.0,19.5,42,1
39565,2018-08-09 13:30:02,2018,8,9,13,30,3,0.3583916083916084,0.14763352149370387,0.29582929194956353,0.0,19.5,42,0
39566,2018-08-09 14:00:01,2018,8,9,14,0,3,0.3321678321678322,0.14329135909683022,0.4413191076624636,0.0,19.8,39,0
39567,2018-08-09 14:30:01,2018,8,9,14,30,3,0.2972027972027972,0.19539730785931395,0.4558680892337536,0.0,19.8,39,1
39568,2018-08-09 15:00:01,2018,8,9,15,0,3,0.4020979020979021,0.243161094224924,0.7807953443258973,0.0,16.8,52,2
39569,2018-08-09 15:30:02,2018,8,9,15,30,3,0.4020979020979021,0.26487190620929224,1.0572259941804074,0.0,16.8,52,5
39570,2018-08-09 16:00:02,2018,8,9,16,0,3,0.506993006993007,0.34737299174989145,1.2900096993210477,0.0,16.6,52,7
39571,2018-08-09 16:30:01,2018,8,9,16,30,3,0.4108391608391608,0.182370820668693,1.338506304558681,0.0,16.6,52,2
39572,2018-08-09 17:00:02,2018,8,9,17,0,3,0.4108391608391608,0.21710811984368214,0.8971871968962173,0.0,17.7,51,5
39573,2018-08-09 17:30:02,2018,8,9,17,30,3,0.4807692307692308,0.2692140686061659,0.518913676042677,0.0,17.7,51,9
39574,2018-08-09 18:00:02,2018,8,9,18,0,3,0.5594405594405595,0.182370820668693,0.5140640155189137,0.0,16.3,50,9
39575,2018-08-09 18:30:02,2018,8,9,18,30,3,0.4283216783216783,0.20842379504993488,0.4364694471387003,0.0,16.3,50,12
39576,2018-08-09 19:00:01,2018,8,9,19,0,3,0.3146853146853147,0.1519756838905775,0.33462657613967023,0.0,15.1,56,8
39577,2018-08-09 19:30:02,2018,8,9,19,30,3,0.2709790209790209,0.10421189752496744,0.37827352085354027,0.0,15.1,56,6
39578,2018-08-09 20:00:02,2018,8,9,20,0,3,0.3321678321678322,0.2475032566217977,0.3103782735208536,0.0,14.9,61,6
39579,2018-08-09 20:30:02,2018,8,9,20,30,3,0.2884615384615385,0.17802865827181935,0.3006789524733269,0.0,14.9,61,9
39580,2018-08-09 21:00:02,2018,8,9,21,0,3,0.2972027972027972,0.06513243595310464,0.3394762366634336,0.0,12.9,67,13
39581,2018-08-09 21:30:02,2018,8,9,21,30,3,0.2972027972027972,0.15631784628745116,0.19398642095053348,0.0,12.9,67,14
39582,2018-08-09 22:00:02,2018,8,9,22,0,3,0.13111888111888112,0.12592270950933565,0.24733268671193015,0.0,11.7,73,13
39583,2018-08-09 22:30:02,2018,8,9,22,30,3,0.12237762237762237,0.047763786365610066,0.16488845780795344,0.0,11.7,73,13
39584,2018-08-09 23:00:02,2018,8,9,23,0,3,0.12237762237762237,0.052105948762483714,0.1212415130940834,0.0,10.7,77,14
39585,2018-08-09 23:30:02,2018,8,9,23,30,3,0.06993006993006994,0.017368649587494574,0.014548981571290009,0.0,10.7,77,15
44818,2018-08-10 00:00:04,2018,8,10,0,0,4,0.0,0.0,0.0,0.0,10.1,79,15
44819,2018-08-10 00:30:02,2018,8,10,0,30,4,,,,0.0,10.1,79,15
44820,2018-08-10 01:00:02,2018,8,10,1,0,4,,,,0.0,9.8,82,15
44821,2018-08-10 01:30:02,2018,8,10,1,30,4,,,,0.0,9.8,82,15
44822,2018-08-10 02:00:02,2018,8,10,2,0,4,,,,0.0,9.6,82,15
44823,2018-08-10 02:30:02,2018,8,10,2,30,4,,,,0.0,9.6,82,15
44824,2018-08-10 03:00:02,2018,8,10,3,0,4,,,,0.0,8.7,85,15
44825,2018-08-10 03:30:02,2018,8,10,3,30,4,,,,0.0,8.7,85,15
44826,2018-08-10 04:00:02,2018,8,10,4,0,4,,,,0.0,8.2,90,15
44827,2018-08-10 04:30:01,2018,8,10,4,30,4,,,,0.0,8.2,90,14
44828,2018-08-10 05:00:02,2018,8,10,5,0,4,0.19230769230769232,0.1693443334780721,0.15518913676042678,0.0,9.6,87,9
44829,2018-08-10 05:30:02,2018,8,10,5,30,4,0.3671328671328672,0.4689535388623534,0.20853540252182348,0.0,9.6,87,7
44830,2018-08-10 06:00:02,2018,8,10,6,0,4,0.2884615384615385,0.4776378636561007,0.18913676042677013,0.0,9.4,87,0
44831,2018-08-10 06:30:03,2018,8,10,6,30,4,0.437062937062937,0.9335649153278334,0.41707080504364696,0.0,9.4,87,18
44832,2018-08-10 07:00:02,2018,8,10,7,0,4,0.5419580419580419,1.020408163265306,0.4704170708050437,0.0,11.7,78,15
44833,2018-08-10 07:30:02,2018,8,10,7,30,4,0.9615384615384616,0.9161962657403389,0.8389912706110572,0.0,11.7,78,10
44834,2018-08-10 08:00:02,2018,8,10,8,0,4,0.8479020979020979,0.3821102909248806,0.3006789524733269,0.0,12.5,80,0
44835,2018-08-10 08:30:02,2018,8,10,8,30,4,0.506993006993007,0.3300043421623969,0.27643064985451016,0.0,12.5,80,0
44836,2018-08-10 09:00:01,2018,8,10,9,0,4,0.2534965034965035,0.14763352149370387,0.3443258971871969,0.0,14.3,67,0
44837,2018-08-10 09:30:02,2018,8,10,9,30,4,0.3496503496503497,0.1389491966999566,0.2376333656644035,0.0,14.3,67,6
44838,2018-08-10 10:00:02,2018,8,10,10,0,4,0.2447552447552448,0.14763352149370387,0.2133850630455868,0.0,16.3,51,0
44839,2018-08-10 10:30:02,2018,8,10,10,30,4,0.30594405594405594,0.13026487190620928,0.2667313288069835,0.0,16.3,51,1
44840,2018-08-10 11:00:02,2018,8,10,11,0,4,0.2972027972027972,0.1389491966999566,0.7274490785645005,0.0,16.0,51,1
44841,2018-08-10 11:30:02,2018,8,10,11,30,4,0.3409090909090909,0.121580547112462,0.6935014548981572,0.0,16.0,51,0
44842,2018-08-10 12:00:02,2018,8,10,12,0,4,0.4108391608391608,0.22579244463742945,0.7129000969932104,0.0,17.4,46,3
44843,2018-08-10 12:30:02,2018,8,10,12,30,4,0.32342657342657344,0.18671298306556666,0.4801163918525703,0.0,17.4,46,3
44844,2018-08-10 13:00:01,2018,8,10,13,0,4,0.2097902097902098,0.1693443334780721,0.3831231813773036,0.0,18.8,42,5
44845,2018-08-10 13:30:02,2018,8,10,13,30,4,0.3321678321678322,0.17368649587494572,0.3443258971871969,0.0,18.8,42,4
44846,2018-08-10 14:00:02,2018,8,10,14,0,4,0.32342657342657344,0.2475032566217977,0.5674102812803103,0.2,15.2,68,1
44847,2018-08-10 14:30:02,2018,8,10,14,30,4,0.4108391608391608,0.16500217108119844,0.6013579049466538,0.2,15.2,68,0
